state_code,month,rain_total,rain_total_avg,n_localities_reporting,rain_anom,rain_anom_pct,rain_anom_z,rain_deficit_3mo,drought_flag,coverage_flag_low,state_clean
SD01,2018-01,0.0,0.0,7,0.0,,-0.0049587981521222145,0.057931686199943266,0,0,khartoum
SD01,2018-02,0.0,0.0,7,0.0,,-0.0049587981521222145,0.0,0,0,khartoum
SD01,2018-03,0.0,0.0,7,0.0,,-0.0049587981521222145,0.0,0,0,khartoum
SD01,2018-04,1.247536894,1.27006165547,7,-0.022524761469999932,-0.017735171653272534,-0.0052313594400809505,-0.022524761470056776,1,0,khartoum
SD01,2018-05,40.58408788,34.8442509,7,5.73983698,0.1647283793378953,0.06449620415836342,5.717312218529943,0,0,khartoum
SD01,2018-06,110.38181684,53.3187457,7,57.06307114,1.07022530989509,0.6855339373875735,62.78038335852994,0,0,khartoum
SD01,2018-07,406.2519802,323.588832,7,82.66314819999997,0.2554573583058638,0.995308137865112,145.4660563199999,0,0,khartoum
SD01,2018-08,487.973139,403.782494,7,84.19064500000002,0.2085049407813109,1.0137916408187557,223.9168643399999,0,0,khartoum
SD01,2018-09,218.858284,173.2753327,7,45.58295129999999,0.26306659228246854,0.5466185373875108,212.43674449999992,0,0,khartoum
SD01,2018-10,51.4636226,56.5841277,7,-5.120505100000003,-0.09049366506360408,-0.06691956372622632,124.65309119999996,0,0,khartoum
SD01,2018-11,0.96361889,0.9056872037999999,7,0.05793168620000011,0.06396434216684924,-0.004257794724169224,40.52037788619993,0,0,khartoum
SD01,2018-12,0.0,0.0,7,0.0,,-0.0049587981521222145,-5.0625734138000595,1,0,khartoum
SD01,2019-01,0.0,0.0,7,0.0,,-0.0049587981521222145,0.057931686199943266,0,0,khartoum
SD01,2019-02,0.0,0.0,7,0.0,,-0.0049587981521222145,0.0,0,0,khartoum
SD01,2019-03,0.0,0.0,7,0.0,,-0.0049587981521222145,0.0,0,0,khartoum
SD01,2019-04,1.247536894,1.27006165547,7,-0.022524761469999932,-0.017735171653272534,-0.0052313594400809505,-0.022524761470056776,1,0,khartoum
SD01,2019-05,25.8697604,34.8442509,7,-8.974490499999998,-0.2575601503317151,-0.11355478451634318,-8.997015261470056,1,0,khartoum
